DateTime,Room Name,Actual
2022-08-29 09:00:00,CB06.03.015,0.0
2022-08-29 09:30:00,CB06.03.015,0.0
2022-08-29 10:00:00,CB06.03.015,0.0
2022-08-29 10:30:00,CB06.03.015,0.0
2022-08-29 11:00:00,CB06.03.015,0.0
2022-08-29 11:30:00,CB06.03.015,0.0
2022-08-29 13:00:00,CB06.03.015,14.0
2022-08-29 13:30:00,CB06.03.015,14.0
2022-08-29 14:00:00,CB06.03.015,14.0
2022-08-29 14:30:00,CB06.03.015,10.0
2022-08-29 15:00:00,CB06.03.015,14.0
2022-08-29 15:30:00,CB06.03.015,12.0
2022-08-29 17:00:00,CB06.03.015,4.0
2022-08-29 17:30:00,CB06.03.015,4.0
2022-08-29 18:00:00,CB06.03.015,3.0
2022-08-30 10:00:00,CB06.03.015,4.0
2022-08-30 10:30:00,CB06.03.015,4.0
2022-08-30 11:00:00,CB06.03.015,5.0
2022-08-30 11:30:00,CB06.03.015,5.0
2022-08-30 12:00:00,CB06.03.015,5.0
2022-08-30 12:30:00,CB06.03.015,4.0
2022-08-30 13:00:00,CB06.03.015,4.0
2022-08-30 16:00:00,CB06.03.015,3.0
2022-08-30 16:30:00,CB06.03.015,3.0
2022-08-30 17:00:00,CB06.03.015,4.0
2022-08-30 17:30:00,CB06.03.015,5.0
2022-08-30 18:00:00,CB06.03.015,3.0
2022-08-30 23:00:00,CB06.03.015,3.0
2022-08-31 11:00:00,CB06.03.015,17.0
2022-08-31 11:30:00,CB06.03.015,17.0
2022-08-31 12:00:00,CB06.03.015,18.0
2022-08-31 12:30:00,CB06.03.015,20.0
2022-08-31 13:00:00,CB06.03.015,19.0
2022-08-31 13:30:00,CB06.03.015,19.0
2022-08-31 14:00:00,CB06.03.015,19.0
2022-08-31 14:30:00,CB06.03.015,19.0
2022-08-31 15:00:00,CB06.03.015,5.0
2022-08-31 18:30:00,CB06.03.015,6.0
2022-08-31 19:00:00,CB06.03.015,10.0
2022-08-31 19:30:00,CB06.03.015,9.0
2022-08-31 20:00:00,CB06.03.015,8.0
2022-08-31 20:30:00,CB06.03.015,6.0
2022-09-01 09:00:00,CB06.03.015,5.0
2022-09-01 09:30:00,CB06.03.015,5.0
2022-09-01 10:00:00,CB06.03.015,3.0
2022-09-01 10:30:00,CB06.03.015,0.0
2022-09-01 11:00:00,CB06.03.015,11.0
2022-09-01 11:30:00,CB06.03.015,8.0
2022-09-01 12:00:00,CB06.03.015,6.0
2022-09-01 12:30:00,CB06.03.015,6.0
2022-09-01 13:30:00,CB06.03.015,7.0
2022-09-01 14:00:00,CB06.03.015,4.0
2022-09-01 14:30:00,CB06.03.015,3.0
2022-09-01 15:00:00,CB06.03.015,0.0
2022-09-01 15:30:00,CB06.03.015,5.0
2022-09-01 16:00:00,CB06.03.015,0.0
2022-09-01 16:30:00,CB06.03.015,0.0
2022-09-01 17:00:00,CB06.03.015,0.0
2022-09-02 09:00:00,CB06.03.015,6.0
2022-09-02 09:30:00,CB06.03.015,6.0
2022-09-02 10:00:00,CB06.03.015,6.0
2022-09-02 10:30:00,CB06.03.015,0.0
2022-09-02 11:00:00,CB06.03.015,0.0
2022-09-02 11:30:00,CB06.03.015,0.0
2022-09-02 12:30:00,CB06.03.015,0.0
2022-09-02 13:00:00,CB06.03.015,0.0
2022-09-02 13:30:00,CB06.03.015,0.0
2022-09-02 14:00:00,CB06.03.015,0.0
2022-09-02 14:30:00,CB06.03.015,0.0
2022-09-02 15:00:00,CB06.03.015,0.0
2022-09-03 13:00:00,CB06.03.015,3.0
2022-09-03 13:30:00,CB06.03.015,3.0
2022-09-05 09:00:00,CB06.03.015,0.0
2022-09-05 09:30:00,CB06.03.015,0.0
2022-09-05 10:00:00,CB06.03.015,0.0
2022-09-05 10:30:00,CB06.03.015,0.0
2022-09-05 11:00:00,CB06.03.015,0.0
2022-09-05 11:30:00,CB06.03.015,0.0
2022-09-05 13:00:00,CB06.03.015,0.0
2022-09-05 13:30:00,CB06.03.015,0.0
2022-09-05 14:00:00,CB06.03.015,0.0
2022-09-05 14:30:00,CB06.03.015,0.0
2022-09-05 15:00:00,CB06.03.015,0.0
2022-09-05 15:30:00,CB06.03.015,0.0
2022-09-06 11:00:00,CB06.03.015,3.0
2022-09-06 11:30:00,CB06.03.015,6.0
2022-09-06 12:00:00,CB06.03.015,7.0
2022-09-06 12:30:00,CB06.03.015,7.0
2022-09-06 13:00:00,CB06.03.015,8.0
2022-09-06 13:30:00,CB06.03.015,9.0
2022-09-06 14:00:00,CB06.03.015,6.0
2022-09-06 14:30:00,CB06.03.015,3.0
2022-09-06 15:30:00,CB06.03.015,3.0
2022-09-06 17:00:00,CB06.03.015,3.0
2022-09-06 17:30:00,CB06.03.015,3.0
2022-09-06 20:30:00,CB06.03.015,4.0
2022-09-06 21:00:00,CB06.03.015,4.0
2022-09-06 21:30:00,CB06.03.015,3.0
2022-09-07 10:00:00,CB06.03.015,4.0
2022-09-07 11:00:00,CB06.03.015,0.0
2022-09-07 11:30:00,CB06.03.015,0.0
2022-09-07 12:00:00,CB06.03.015,0.0
2022-09-07 12:30:00,CB06.03.015,0.0
2022-09-07 13:00:00,CB06.03.015,0.0
2022-09-07 13:30:00,CB06.03.015,0.0
2022-09-07 14:00:00,CB06.03.015,0.0
2022-09-07 14:30:00,CB06.03.015,0.0
2022-09-07 17:30:00,CB06.03.015,3.0
2022-09-07 18:30:00,CB06.03.015,17.0
2022-09-07 19:00:00,CB06.03.015,34.0
2022-09-07 19:30:00,CB06.03.015,34.0
2022-09-07 20:00:00,CB06.03.015,32.0
2022-09-07 20:30:00,CB06.03.015,0.0
2022-09-08 09:00:00,CB06.03.015,17.0
2022-09-08 09:30:00,CB06.03.015,18.0
2022-09-08 10:00:00,CB06.03.015,17.0
2022-09-08 10:30:00,CB06.03.015,17.0
2022-09-08 11:00:00,CB06.03.015,17.0
2022-09-08 11:30:00,CB06.03.015,17.0
2022-09-08 12:00:00,CB06.03.015,17.0
2022-09-08 12:30:00,CB06.03.015,9.0
2022-09-08 13:30:00,CB06.03.015,15.0
2022-09-08 14:00:00,CB06.03.015,17.0
2022-09-08 14:30:00,CB06.03.015,16.0
2022-09-08 15:00:00,CB06.03.015,8.0
2022-09-08 15:30:00,CB06.03.015,14.0
2022-09-08 16:00:00,CB06.03.015,13.0
2022-09-08 16:30:00,CB06.03.015,13.0
2022-09-08 17:00:00,CB06.03.015,10.0
2022-09-09 08:30:00,CB06.03.015,4.0
2022-09-09 09:00:00,CB06.03.015,16.0
2022-09-09 09:30:00,CB06.03.015,18.0
2022-09-09 10:00:00,CB06.03.015,19.0
2022-09-09 10:30:00,CB06.03.015,24.0
2022-09-09 11:00:00,CB06.03.015,21.0
2022-09-09 11:30:00,CB06.03.015,18.0
2022-09-09 12:00:00,CB06.03.015,8.0
2022-09-09 12:30:00,CB06.03.015,8.0
2022-09-09 13:00:00,CB06.03.015,6.0
2022-09-09 13:30:00,CB06.03.015,4.0
2022-09-09 14:00:00,CB06.03.015,5.0
2022-09-09 14:30:00,CB06.03.015,0.0
2022-09-09 15:00:00,CB06.03.015,0.0
2022-09-12 09:00:00,CB06.03.015,14.0
