DateTime,Room Name,Actual
2022-09-06 10:00:00,CB06.03.056,33.0
2022-09-06 10:30:00,CB06.03.056,35.0
2022-09-06 11:00:00,CB06.03.056,34.0
2022-09-06 11:30:00,CB06.03.056,5.0
2022-09-06 12:00:00,CB06.03.056,31.0
2022-09-06 12:30:00,CB06.03.056,31.0
2022-09-06 13:00:00,CB06.03.056,0.0
2022-09-06 13:30:00,CB06.03.056,0.0
2022-09-06 16:00:00,CB06.03.056,0.0
2022-09-06 16:30:00,CB06.03.056,0.0
2022-09-06 17:00:00,CB06.03.056,0.0
2022-09-06 17:30:00,CB06.03.056,24.0
2022-09-06 18:00:00,CB06.03.056,26.0
2022-09-06 18:30:00,CB06.03.056,23.0
2022-09-06 19:00:00,CB06.03.056,23.0
2022-09-06 19:30:00,CB06.03.056,15.0
2022-09-07 09:00:00,CB06.03.056,0.0
2022-09-07 09:30:00,CB06.03.056,0.0
2022-09-07 13:00:00,CB06.03.056,41.0
2022-09-07 13:30:00,CB06.03.056,38.0
2022-09-07 14:00:00,CB06.03.056,41.0
2022-09-07 17:30:00,CB06.03.056,8.0
2022-09-07 18:00:00,CB06.03.056,42.0
2022-09-07 18:30:00,CB06.03.056,45.0
2022-09-07 19:00:00,CB06.03.056,45.0
2022-09-07 19:30:00,CB06.03.056,43.0
2022-09-07 20:00:00,CB06.03.056,43.0
2022-09-07 20:30:00,CB06.03.056,42.0
2022-09-07 21:00:00,CB06.03.056,22.0
2022-09-08 09:30:00,CB06.03.056,21.0
2022-09-08 10:00:00,CB06.03.056,26.0
2022-09-08 10:30:00,CB06.03.056,26.0
2022-09-08 13:00:00,CB06.03.056,23.0
2022-09-08 13:30:00,CB06.03.056,23.0
2022-09-08 14:00:00,CB06.03.056,22.0
2022-09-08 15:00:00,CB06.03.056,0.0
2022-09-08 15:30:00,CB06.03.056,3.0
2022-09-08 16:00:00,CB06.03.056,21.0
2022-09-08 16:30:00,CB06.03.056,21.0
2022-09-08 17:00:00,CB06.03.056,0.0
2022-09-08 17:30:00,CB06.03.056,0.0
2022-09-09 09:00:00,CB06.03.056,25.0
2022-09-09 09:30:00,CB06.03.056,25.0
2022-09-09 10:00:00,CB06.03.056,26.0
2022-09-09 10:30:00,CB06.03.056,31.0
2022-09-09 11:00:00,CB06.03.056,35.0
2022-09-09 11:30:00,CB06.03.056,33.0
2022-09-09 12:00:00,CB06.03.056,22.0
2022-09-09 12:30:00,CB06.03.056,17.0
2022-09-09 13:30:00,CB06.03.056,3.0
2022-09-12 13:30:00,CB06.03.056,12.0
2022-09-12 14:00:00,CB06.03.056,50.0
2022-09-12 14:30:00,CB06.03.056,50.0
2022-09-12 15:00:00,CB06.03.056,82.0
2022-09-12 15:30:00,CB06.03.056,79.0
2022-09-12 16:00:00,CB06.03.056,80.0
2022-09-12 16:30:00,CB06.03.056,84.0
2022-09-12 17:00:00,CB06.03.056,0.0
2022-09-13 09:00:00,CB06.03.056,22.0
2022-09-13 09:30:00,CB06.03.056,24.0
2022-09-13 10:00:00,CB06.03.056,34.0
2022-09-13 10:30:00,CB06.03.056,34.0
2022-09-13 13:00:00,CB06.03.056,0.0
2022-09-13 13:30:00,CB06.03.056,0.0
2022-09-13 14:00:00,CB06.03.056,37.0
2022-09-13 14:30:00,CB06.03.056,38.0
2022-09-13 15:00:00,CB06.03.056,39.0
2022-09-14 13:00:00,CB06.03.056,32.0
2022-09-14 13:30:00,CB06.03.056,33.0
2022-09-14 14:00:00,CB06.03.056,25.0
2022-09-15 09:30:00,CB06.03.056,21.0
2022-09-15 10:00:00,CB06.03.056,23.0
2022-09-15 10:30:00,CB06.03.056,23.0
2022-09-15 11:30:00,CB06.03.056,5.0
2022-09-15 12:00:00,CB06.03.056,7.0
2022-09-15 13:00:00,CB06.03.056,17.0
2022-09-15 13:30:00,CB06.03.056,19.0
2022-09-15 14:00:00,CB06.03.056,18.0
2022-09-15 15:30:00,CB06.03.056,9.0
2022-09-15 16:00:00,CB06.03.056,30.0
2022-09-15 16:30:00,CB06.03.056,30.0
2022-09-15 17:00:00,CB06.03.056,28.0
2022-09-15 17:30:00,CB06.03.056,28.0
2022-09-16 09:00:00,CB06.03.056,0.0
2022-09-16 09:30:00,CB06.03.056,0.0
2022-09-16 11:00:00,CB06.03.056,36.0
2022-09-16 11:30:00,CB06.03.056,36.0
2022-09-19 12:30:00,CB06.03.056,3.0
2022-09-19 13:00:00,CB06.03.056,48.0
2022-09-19 13:30:00,CB06.03.056,46.0
2022-09-19 14:00:00,CB06.03.056,42.0
2022-09-19 14:30:00,CB06.03.056,47.0
2022-09-19 15:00:00,CB06.03.056,66.0
2022-09-19 15:30:00,CB06.03.056,67.0
2022-09-19 16:00:00,CB06.03.056,33.0
2022-09-19 16:30:00,CB06.03.056,27.0
2022-09-19 17:00:00,CB06.03.056,0.0
2022-09-20 13:00:00,CB06.03.056,24.0
2022-09-20 13:30:00,CB06.03.056,29.0
2022-09-20 14:00:00,CB06.03.056,20.0
2022-09-20 14:30:00,CB06.03.056,24.0
2022-09-20 15:00:00,CB06.03.056,26.0
2022-09-20 15:30:00,CB06.03.056,25.0
2022-09-21 13:00:00,CB06.03.056,25.0
2022-09-21 13:30:00,CB06.03.056,21.0
2022-09-21 14:00:00,CB06.03.056,20.0
2022-09-21 17:00:00,CB06.03.056,3.0
2022-09-21 17:30:00,CB06.03.056,12.0
2022-09-21 18:00:00,CB06.03.056,53.0
2022-09-21 18:30:00,CB06.03.056,58.0
2022-09-21 19:00:00,CB06.03.056,58.0
2022-09-21 19:30:00,CB06.03.056,56.0
2022-09-21 20:00:00,CB06.03.056,18.0
2022-09-21 20:30:00,CB06.03.056,18.0
2022-09-22 09:30:00,CB06.03.056,0.0
2022-09-22 10:00:00,CB06.03.056,0.0
2022-09-22 10:30:00,CB06.03.056,0.0
2022-09-22 16:00:00,CB06.03.056,0.0
2022-09-22 16:30:00,CB06.03.056,0.0
2022-09-22 17:00:00,CB06.03.056,0.0
2022-09-22 17:30:00,CB06.03.056,0.0
2022-09-23 09:00:00,CB06.03.056,0.0
2022-09-23 09:30:00,CB06.03.056,0.0
2022-09-23 10:00:00,CB06.03.056,65.0
2022-09-23 10:30:00,CB06.03.056,84.0
2022-09-23 11:00:00,CB06.03.056,83.0
2022-09-23 11:30:00,CB06.03.056,51.0
2022-09-23 12:00:00,CB06.03.056,0.0
2022-09-23 12:30:00,CB06.03.056,0.0
2022-09-26 11:00:00,CB06.03.056,0.0
2022-09-26 11:30:00,CB06.03.056,0.0
2022-09-26 14:00:00,CB06.03.056,0.0
2022-09-26 14:30:00,CB06.03.056,0.0
2022-09-26 15:00:00,CB06.03.056,0.0
2022-09-26 15:30:00,CB06.03.056,0.0
2022-09-26 16:00:00,CB06.03.056,0.0
2022-09-26 16:30:00,CB06.03.056,0.0
2022-09-26 17:00:00,CB06.03.056,0.0
2022-09-27 08:30:00,CB06.03.056,3.0
2022-09-29 12:00:00,CB06.03.056,3.0
2022-09-29 12:30:00,CB06.03.056,3.0
2022-09-29 13:00:00,CB06.03.056,12.0
2022-09-29 13:30:00,CB06.03.056,12.0
2022-09-29 14:00:00,CB06.03.056,12.0
2022-09-29 14:30:00,CB06.03.056,4.0
2022-09-29 15:00:00,CB06.03.056,4.0
2022-10-03 09:30:00,CB06.03.056,3.0
2022-10-03 11:00:00,CB06.03.056,4.0
2022-10-03 11:30:00,CB06.03.056,4.0
2022-10-03 12:00:00,CB06.03.056,4.0
2022-10-03 12:30:00,CB06.03.056,4.0
2022-10-03 13:00:00,CB06.03.056,4.0
2022-10-03 13:30:00,CB06.03.056,4.0
2022-10-03 14:00:00,CB06.03.056,4.0
2022-10-03 14:30:00,CB06.03.056,4.0
2022-10-03 15:00:00,CB06.03.056,4.0
2022-10-03 15:30:00,CB06.03.056,4.0
2022-10-03 16:00:00,CB06.03.056,4.0
2022-10-03 16:30:00,CB06.03.056,4.0
2022-10-03 17:00:00,CB06.03.056,4.0
2022-10-03 17:30:00,CB06.03.056,4.0
2022-10-03 18:00:00,CB06.03.056,4.0
2022-10-03 18:30:00,CB06.03.056,4.0
2022-10-03 19:00:00,CB06.03.056,4.0
2022-10-03 19:30:00,CB06.03.056,4.0
2022-10-03 20:00:00,CB06.03.056,4.0
2022-10-03 20:30:00,CB06.03.056,4.0
2022-10-03 21:00:00,CB06.03.056,4.0
2022-10-03 21:30:00,CB06.03.056,4.0
2022-10-03 22:00:00,CB06.03.056,4.0
2022-10-03 22:30:00,CB06.03.056,4.0
2022-10-03 23:00:00,CB06.03.056,4.0
2022-10-03 23:30:00,CB06.03.056,4.0
2022-10-04 13:00:00,CB06.03.056,30.0
2022-10-04 13:30:00,CB06.03.056,0.0
2022-10-05 13:00:00,CB06.03.056,26.0
2022-10-05 13:30:00,CB06.03.056,27.0
2022-10-05 14:00:00,CB06.03.056,27.0
2022-10-05 17:00:00,CB06.03.056,3.0
2022-10-05 17:30:00,CB06.03.056,5.0
2022-10-05 18:00:00,CB06.03.056,23.0
2022-10-05 18:30:00,CB06.03.056,30.0
2022-10-05 19:00:00,CB06.03.056,31.0
2022-10-05 19:30:00,CB06.03.056,30.0
2022-10-05 20:00:00,CB06.03.056,30.0
2022-10-05 20:30:00,CB06.03.056,28.0
2022-10-05 21:00:00,CB06.03.056,5.0
2022-10-06 09:30:00,CB06.03.056,21.0
2022-10-06 10:00:00,CB06.03.056,22.0
2022-10-06 10:30:00,CB06.03.056,22.0
2022-10-06 13:00:00,CB06.03.056,18.0
2022-10-06 13:30:00,CB06.03.056,20.0
2022-10-06 14:00:00,CB06.03.056,19.0
2022-10-06 14:30:00,CB06.03.056,5.0
2022-10-06 15:00:00,CB06.03.056,5.0
2022-10-06 16:00:00,CB06.03.056,6.0
2022-10-06 16:30:00,CB06.03.056,9.0
2022-10-06 17:00:00,CB06.03.056,56.0
2022-10-06 17:30:00,CB06.03.056,59.0
2022-10-06 18:00:00,CB06.03.056,13.0
2022-10-06 18:30:00,CB06.03.056,18.0
2022-10-06 19:00:00,CB06.03.056,21.0
2022-10-06 19:30:00,CB06.03.056,5.0
2022-10-06 20:00:00,CB06.03.056,0.0
2022-10-06 20:30:00,CB06.03.056,0.0
2022-10-07 09:00:00,CB06.03.056,0.0
2022-10-07 09:30:00,CB06.03.056,0.0
2022-10-07 13:00:00,CB06.03.056,5.0
2022-10-07 14:00:00,CB06.03.056,3.0
2022-10-07 14:30:00,CB06.03.056,3.0
2022-10-07 15:00:00,CB06.03.056,3.0
2022-10-07 15:30:00,CB06.03.056,3.0
2022-10-07 16:00:00,CB06.03.056,3.0
2022-10-07 16:30:00,CB06.03.056,3.0
2022-10-07 17:00:00,CB06.03.056,3.0
2022-10-07 17:30:00,CB06.03.056,3.0
2022-10-07 18:00:00,CB06.03.056,3.0
2022-10-07 18:30:00,CB06.03.056,3.0
