DateTime,Room Name,Actual
2022-08-29 10:00:00,CB06.03.052,0.0
2022-08-29 10:30:00,CB06.03.052,0.0
2022-08-29 11:00:00,CB06.03.052,0.0
2022-08-29 11:30:00,CB06.03.052,0.0
2022-08-29 12:00:00,CB06.03.052,0.0
2022-08-29 12:30:00,CB06.03.052,0.0
2022-08-29 15:00:00,CB06.03.052,3.0
2022-08-29 16:30:00,CB06.03.052,6.0
2022-08-29 17:00:00,CB06.03.052,6.0
2022-08-30 10:00:00,CB06.03.052,0.0
2022-08-30 10:30:00,CB06.03.052,0.0
2022-08-30 13:00:00,CB06.03.052,11.0
2022-08-30 13:30:00,CB06.03.052,11.0
2022-08-30 14:00:00,CB06.03.052,12.0
2022-08-30 14:30:00,CB06.03.052,14.0
2022-08-30 15:00:00,CB06.03.052,13.0
2022-08-30 15:30:00,CB06.03.052,7.0
2022-08-30 16:00:00,CB06.03.052,17.0
2022-08-30 16:30:00,CB06.03.052,14.0
2022-08-30 18:00:00,CB06.03.052,0.0
2022-08-30 18:30:00,CB06.03.052,0.0
2022-08-30 19:00:00,CB06.03.052,0.0
2022-08-30 19:30:00,CB06.03.052,0.0
2022-08-31 09:00:00,CB06.03.052,12.0
2022-08-31 09:30:00,CB06.03.052,12.0
2022-08-31 10:00:00,CB06.03.052,13.0
2022-08-31 11:00:00,CB06.03.052,7.0
2022-08-31 11:30:00,CB06.03.052,8.0
2022-08-31 12:00:00,CB06.03.052,8.0
2022-08-31 13:30:00,CB06.03.052,0.0
2022-08-31 14:00:00,CB06.03.052,0.0
2022-08-31 14:30:00,CB06.03.052,0.0
2022-08-31 15:00:00,CB06.03.052,0.0
2022-08-31 16:00:00,CB06.03.052,7.0
2022-08-31 16:30:00,CB06.03.052,7.0
2022-08-31 17:00:00,CB06.03.052,10.0
2022-08-31 17:30:00,CB06.03.052,10.0
2022-08-31 18:00:00,CB06.03.052,9.0
2022-08-31 18:30:00,CB06.03.052,14.0
2022-08-31 19:00:00,CB06.03.052,7.0
2022-08-31 19:30:00,CB06.03.052,4.0
2022-08-31 20:00:00,CB06.03.052,4.0
2022-08-31 20:30:00,CB06.03.052,4.0
2022-08-31 21:00:00,CB06.03.052,4.0
2022-08-31 21:30:00,CB06.03.052,4.0
2022-08-31 22:00:00,CB06.03.052,4.0
2022-08-31 22:30:00,CB06.03.052,4.0
2022-08-31 23:00:00,CB06.03.052,4.0
2022-08-31 23:30:00,CB06.03.052,4.0
2022-09-01 08:00:00,CB06.03.052,0.0
2022-09-01 08:30:00,CB06.03.052,0.0
2022-09-01 09:00:00,CB06.03.052,0.0
2022-09-01 09:30:00,CB06.03.052,0.0
2022-09-01 10:00:00,CB06.03.052,0.0
2022-09-01 10:30:00,CB06.03.052,0.0
2022-09-01 11:00:00,CB06.03.052,0.0
2022-09-01 11:30:00,CB06.03.052,0.0
2022-09-01 12:00:00,CB06.03.052,7.0
2022-09-01 12:30:00,CB06.03.052,8.0
2022-09-01 13:00:00,CB06.03.052,6.0
2022-09-01 13:30:00,CB06.03.052,3.0
2022-09-01 14:00:00,CB06.03.052,0.0
2022-09-01 14:30:00,CB06.03.052,16.0
2022-09-01 15:00:00,CB06.03.052,15.0
2022-09-01 15:30:00,CB06.03.052,0.0
2022-09-01 17:30:00,CB06.03.052,3.0
2022-09-01 18:00:00,CB06.03.052,3.0
2022-09-01 18:30:00,CB06.03.052,3.0
2022-09-01 19:00:00,CB06.03.052,3.0
2022-09-01 19:30:00,CB06.03.052,3.0
2022-09-02 08:00:00,CB06.03.052,10.0
2022-09-02 08:30:00,CB06.03.052,12.0
2022-09-02 09:00:00,CB06.03.052,13.0
2022-09-02 09:30:00,CB06.03.052,13.0
2022-09-02 10:00:00,CB06.03.052,3.0
2022-09-02 10:30:00,CB06.03.052,9.0
2022-09-02 11:00:00,CB06.03.052,7.0
2022-09-02 11:30:00,CB06.03.052,0.0
2022-09-02 12:00:00,CB06.03.052,3.0
2022-09-02 12:30:00,CB06.03.052,3.0
2022-09-02 13:00:00,CB06.03.052,3.0
2022-09-02 13:30:00,CB06.03.052,0.0
2022-09-02 14:00:00,CB06.03.052,4.0
2022-09-02 14:30:00,CB06.03.052,4.0
2022-09-02 15:00:00,CB06.03.052,4.0
2022-09-02 15:30:00,CB06.03.052,0.0
2022-09-02 16:00:00,CB06.03.052,0.0
2022-09-02 16:30:00,CB06.03.052,0.0
2022-09-02 17:00:00,CB06.03.052,0.0
2022-09-02 17:30:00,CB06.03.052,0.0
2022-09-02 19:00:00,CB06.03.052,0.0
2022-09-02 19:30:00,CB06.03.052,0.0
2022-09-02 20:00:00,CB06.03.052,0.0
2022-09-02 20:30:00,CB06.03.052,0.0
2022-09-03 09:00:00,CB06.03.052,0.0
2022-09-03 09:30:00,CB06.03.052,0.0
2022-09-03 10:00:00,CB06.03.052,0.0
2022-09-03 10:30:00,CB06.03.052,0.0
2022-09-03 11:00:00,CB06.03.052,0.0
2022-09-03 11:30:00,CB06.03.052,0.0
2022-09-03 12:00:00,CB06.03.052,0.0
2022-09-03 12:30:00,CB06.03.052,0.0
2022-09-03 13:00:00,CB06.03.052,0.0
2022-09-03 13:30:00,CB06.03.052,0.0
2022-09-03 14:00:00,CB06.03.052,0.0
2022-09-03 14:30:00,CB06.03.052,0.0
2022-09-03 15:00:00,CB06.03.052,0.0
2022-09-03 15:30:00,CB06.03.052,0.0
2022-09-03 16:00:00,CB06.03.052,0.0
2022-09-03 16:30:00,CB06.03.052,0.0
2022-09-05 10:00:00,CB06.03.052,0.0
2022-09-05 10:30:00,CB06.03.052,0.0
2022-09-05 11:00:00,CB06.03.052,0.0
2022-09-05 11:30:00,CB06.03.052,0.0
2022-09-05 12:00:00,CB06.03.052,0.0
2022-09-05 12:30:00,CB06.03.052,0.0
2022-09-05 14:00:00,CB06.03.052,3.0
2022-09-06 11:00:00,CB06.03.052,4.0
2022-09-06 11:30:00,CB06.03.052,3.0
2022-09-06 12:30:00,CB06.03.052,4.0
2022-09-06 13:00:00,CB06.03.052,5.0
2022-09-06 13:30:00,CB06.03.052,7.0
2022-09-06 18:00:00,CB06.03.052,0.0
2022-09-06 18:30:00,CB06.03.052,0.0
2022-09-06 19:00:00,CB06.03.052,0.0
2022-09-06 19:30:00,CB06.03.052,0.0
2022-09-07 09:00:00,CB06.03.052,15.0
2022-09-07 09:30:00,CB06.03.052,15.0
2022-09-07 10:00:00,CB06.03.052,15.0
2022-09-07 10:30:00,CB06.03.052,4.0
2022-09-07 11:00:00,CB06.03.052,10.0
2022-09-07 11:30:00,CB06.03.052,8.0
2022-09-07 12:00:00,CB06.03.052,6.0
2022-09-07 13:30:00,CB06.03.052,0.0
2022-09-07 14:00:00,CB06.03.052,0.0
2022-09-07 14:30:00,CB06.03.052,0.0
2022-09-07 15:00:00,CB06.03.052,0.0
2022-09-07 15:30:00,CB06.03.052,0.0
2022-09-07 16:00:00,CB06.03.052,0.0
2022-09-07 16:30:00,CB06.03.052,9.0
2022-09-07 17:00:00,CB06.03.052,5.0
2022-09-07 19:30:00,CB06.03.052,3.0
2022-09-07 20:00:00,CB06.03.052,3.0
2022-09-07 20:30:00,CB06.03.052,3.0
2022-09-07 21:00:00,CB06.03.052,3.0
2022-09-07 21:30:00,CB06.03.052,3.0
2022-09-07 22:00:00,CB06.03.052,3.0
2022-09-07 22:30:00,CB06.03.052,3.0
2022-09-07 23:00:00,CB06.03.052,3.0
2022-09-07 23:30:00,CB06.03.052,3.0
2022-09-09 16:00:00,CB06.03.052,0.0
2022-09-09 16:30:00,CB06.03.052,0.0
2022-09-09 17:00:00,CB06.03.052,0.0
2022-09-09 17:30:00,CB06.03.052,0.0
2022-09-12 10:00:00,CB06.03.052,0.0
2022-09-12 10:30:00,CB06.03.052,0.0
2022-09-12 11:00:00,CB06.03.052,0.0
2022-09-12 11:30:00,CB06.03.052,0.0
2022-09-12 12:00:00,CB06.03.052,0.0
2022-09-12 12:30:00,CB06.03.052,0.0
2022-09-13 09:00:00,CB06.03.052,7.0
2022-09-13 09:30:00,CB06.03.052,8.0
2022-09-13 10:00:00,CB06.03.052,9.0
2022-09-13 10:30:00,CB06.03.052,7.0
2022-09-13 11:00:00,CB06.03.052,7.0
2022-09-13 11:30:00,CB06.03.052,7.0
2022-09-13 12:00:00,CB06.03.052,7.0
2022-09-13 12:30:00,CB06.03.052,10.0
2022-09-13 13:00:00,CB06.03.052,0.0
2022-09-13 13:30:00,CB06.03.052,7.0
2022-09-13 14:00:00,CB06.03.052,4.0
2022-09-13 14:30:00,CB06.03.052,3.0
2022-09-13 15:00:00,CB06.03.052,0.0
